Rating,Title,Date,Verified Purchase,Body,Helpful Votes
2.0,What I like the most is the overall phone and all that ...,"January 11, 2018",1,What I like the most is the overall phone and all that it offers.  I gave it two stars because it lacks the critical functionality of Wi-Fi calling.  If this unlocked phone had Wi-Fi calling the I would have given it 5 stars.,0
5.0,Good,"September 9, 2017",1,The Phone is amazing. Highly recommend to anyone considering in purchasing this phone.,1
5.0,"Good seller, will buy again A++++","December 18, 2017",1,I am glad I got the phone from this seller. As expected.,0
2.0,Not good for Verizon Customers,"December 7, 2017",1,"This Phone is Unlocked for use on the Verizon Network, However Verizon has many of the Verizon based apps blocked.  This includes Verizon Voicemail, and Video calling.",0
1.0,One Star,"February 25, 2018",1,Phone came with broken screen.,1
5.0,Great phone if you like being able to run multiple ...,"January 17, 2018",1,Great phone if you like being able to run multiple apps at the same time along with all the other features it offers. So good I bought 2 at the same time cuz I wanted to enjoy it twice as much.,0
5.0,Five Stars,"August 12, 2017",1,"Love the display and the way it feels in my hand, glad I got the plus version.",1
5.0,Five Stars,"January 29, 2018",1,WONDERFUL!!!!!GREAT BUY,0
5.0,Beautiful device. Item as described,"December 16, 2017",1,"Beautiful device. Item as described, brand new in untouched packaging. Set up was super easy, especially with the adapter to transfer data from my old phone.",0
5.0,... the seller and price with the included accessories was great!,"February 22, 2018",1,Exactly as described by the seller and price with the included accessories was great!,0
5.0,Five Stars,"January 25, 2018",1,Excellent phone!,0
1.0,The phone was very nice. But the problem is the wifi,"November 2, 2017",1,The phone was very nice. But the problem is the wifi. Sometimes it cannot.detect the wifi and not working properly becuase it will automatic wifi off now i have to bring it to samsung service center,4
5.0,Great price,"August 10, 2017",1,Beautiful  screen..  lots of features......upgrade from my Nexus 6P..  just transferred  my sim....up and running in two minutes.,5
5.0,I don't miss my ios anymore,"January 29, 2018",1,I have been using this phone for 3 months now and so far it has treated me well...The camera is amazing and touch screen works perfectly...I couldn't have got a better phone at that point of time...,0
5.0,Five Stars,"February 14, 2018",1,Great piece of mobile technology. I like and would advice a friend to purchase  one.Photos are awesome.Simply great.,0
5.0,"is wonderful, there is none like this","January 11, 2018",1,"This Galaxy s8, is wonderful, there is none like this. Picture takes  from this phone is so clear as a crystal. You can use this phone for everything from A to Z. It""s all about.",0
5.0,this is my third Samsung and I have been very satisfied with them all,"December 4, 2017",1,The phone is what I expected from Samsung...this is my third Samsung and I have been very satisfied with them all.,0
5.0,Five Stars,"January 25, 2018",1,"Great phone no problems, everything is perfect . Ty so much",0
4.0,Four Stars,"October 11, 2017",1,Great phone. Seller should specify exact model number. Mine is SM-G950U1,1
3.0,My phone had something weird on the screen and when ...,"February 5, 2018",1,My phone had something weird on the screen and when toke it for warranty they said it didn't apply cause I bought it here,0
4.0,Great phone but charger is not,"September 7, 2017",1,Slow charging / please use original charger messages appear when plugged in.,1
1.0,Fragile AF,"October 10, 2017",0,"I know 5 people worth the S8 plus... Between the 5 of us we've had 6 (mine twice now) broken screens.  I'm very disappointed with how fragile this phone is.  Unless you get a cast that fully encases the phone and takes away the edge functionality, the phone will remain very susceptible to breakage.  Other than the screen breaking twice in two months... I love it!",64
2.0,Two Stars,"February 23, 2018",1,Arrived with a broken screen:(,1
5.0,Five Stars,"January 22, 2018",1,great gift,0
1.0,Phone malfunctioned in 6 months,"February 27, 2018",1,Phone malfunctioned in less than 6 months.,0
5.0,Five Stars,"December 30, 2017",1,Samsung master race. built quality is amazing,0
5.0,Easy to operate,"January 26, 2018",1,"Easy to operate,  a little to big to carry in my pocket. Love the finger print scanner to unlock phone and other secure applications",0
5.0,Five Stars,"September 21, 2017",1,Best damn phone ever invented.,1
5.0,Good phone at great price.,"November 10, 2017",1,Got the phone for 550 which is a steal at this price,1
5.0,Five Stars,"December 11, 2017",1,Exelente,0
5.0,Recommended,"December 14, 2017",1,I was looking for a new phone and stumbled upon these S8s..I bought one and so far I am not regretting it..,0
2.0,Phone had scraches on it. The phone and the ...,"February 14, 2018",1,"Phone had scraches on it. The phone and the items in the s8 box were loose, no packaging to keep the cords, ear buds, etc from scratching the phone.",0
5.0,Five Stars,"September 11, 2017",1,Amazing!!! Top of the league cell phone. What a beast!,1
5.0,Five Stars,"October 18, 2017",1,love it,0
5.0,... from the galaxy s4 to the galaxy s8plus much better!!,"January 17, 2018",1,Went from the galaxy s4 to the galaxy s8plus much better! !!!,0
4.0,Very nice. So far so good,"December 1, 2017",1,Very nice.So far so good.,1
5.0,Five Stars,"October 28, 2017",1,Love this phone.,0
5.0,really good.,"December 27, 2017",1,"This phone is really saying something. I think it has taken me close to being able to junk all my other devices.  It is really, really good.",0
5.0,Good phone,"February 15, 2018",1,Good phone,0
5.0,Great phone.,"February 18, 2018",1,"Awesome phone, turn on the blue light filter and watch your batter last forever. Would recommend a case, never had a problem, but still.",0
5.0,"Amazing phone, came two weeks early in Australia I'm ...","October 3, 2017",1,"Amazing phone,  came two weeks early in Australia I'm very happy",1
5.0,outstanding product,"January 25, 2018",1,"excellent phone, good apps available, no  loss of any functionality, in fact it's better than my iphone 6 I got rid of, good camera.  Very happy owner.",0
5.0,Love the Samsung Galaxy S8 phone,"January 26, 2018",1,"Love the Samsung Galaxy S8 phone, it is fast. I love the curved screen and the camera takes excellent pictures.",0
2.0,"I had to send it back to Samsung. My side of the conversation ""cuts out"" after being on a phone call for 4 minutes.","January 17, 2018",1,"I had to send it back to Samsung. My side of the conversation ""cuts out"" after being on a phone call for 4 minutes.",0
5.0,Five Stars,"January 2, 2018",1,"The best cell phone in 2017, the battery is very good!",0
3.0,It seems like I received the phone returned by someone else,"August 10, 2017",1,I received the phone with open packaging. There was no seal on the phone and protective thin film on the phone packaging was also missing..It seems like I received the phone returned by someone else..,11
